,CCONJ,ADP,ADJ,NOUN,VERB,PUNCT,DET,PROPN,PART,PRON,AUX,SCONJ,X,ADV,NUM,SYM
формироваться,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
проводимый,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
поднимается,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
посвященных,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
завершено,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
расширяли,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
базирующихся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
застоялся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
собравшийся,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
состоявший,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
постановил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
выплатить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рассказывалось,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
утвердил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отмеченный,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
назначили,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
мечите,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
означает,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
говорить,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
понять,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
начинается,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
предусмотрена,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Возглавил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ввел,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вернув,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отстранил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
видится,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
оборудованные,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
преступил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
изображая,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
клонированных,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
развиваются,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
зимуют,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
заполнена,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обвиняют,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Встретили,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сформирован,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сорвем,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отвечать,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
придется,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Рассматривал,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
стать,0.0,0.0,0.0,0.0,0.0011742257448994569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отпечатанного,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
участвует,0.0,0.0,0.0,0.0,0.0005871128724497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вторгается,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
передан,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рассечённое,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
подвизался,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
превращаться,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
применялось,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
звучащая,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
укорачивается,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
удлиняется,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
воспроизводят,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
издают,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Основан,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Располагается,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
прожил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
формулировал,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вынуждены,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
заключать,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
начнётся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сметено,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
заключён,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отравлен,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нашёл,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
утерянную,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
символизирует,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
передать,0.0,0.0,0.0,0.0,0.0005871128724497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
решает,0.0,0.0,0.0,0.0,0.0005871128724497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
арестованы,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
подвергнуты,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Появятся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
приобретут,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сидел,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разглядывал,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сновавших,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дают,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
понимаются,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
понимаем,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
высказанные,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
судим,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
спрашиваем,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
желаем,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
покинул,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Обосновавшись,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
удовлетворило,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
подогнан,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
перешли,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
учрежденными,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
перешло,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
скользящего,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
расположенного,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
построили,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
совершал,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
окружён,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
покрытыми,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пытается,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
соблазнить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
делались,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
становились,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вестись,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пробить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
атакующего,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
выделяет,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
предпринял,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
захватив,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разрушив,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Считается,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
навеян,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
включающий,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
чувствуя,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сообщают,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
казнить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
установленных,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
длящейся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рождается,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
получать,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рискуя,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
жить,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
заявляют,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
натравить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
подарил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вырос,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отличался,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
познавать,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
учиться,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
случаются,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
записан,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
спродюсирован,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
проводят,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
передавал,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
расчленяя,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сливая,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
показывая,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
посвященная,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
замечена,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рекомендована,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
восстанавливался,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Имеет,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
встретившийся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
голосовал,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
случилось,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
занимающимися,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Писал,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Получив,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
выбрал,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
арестован,0.0,0.0,0.0,0.0,0.0005871128724497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сосредоточил,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
способствовал,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Подвешенный,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
удерживался,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разорвалась,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
успеть,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
предупредить,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
взорвать,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отмечено,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
поставленных,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
помещено,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
содействующих,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
мобилизован,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
направлен,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дан,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
финансирует,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
подписал,0.0,0.0,0.0,0.0,0.0008806693086745927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
угасший,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вынесло,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
исполняемых,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
содержит,0.0,0.0,0.0,0.0,0.0010274475267870247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
приходится,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
освобождён,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
преподавал,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
завершились,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
набрано,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Появилась,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
проводились,0.0,0.0,0.0,0.0,0.0007338910905621606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
включала,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
планировалось,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
соединяющихся,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
повторяется,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
устрашающая,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
звучит,0.0,0.0,0.0,0.0,0.0005871128724497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
проходит,0.0,0.0,0.0,0.0,0.00044033465433729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
предусмотрено,0.0,0.0,0.0,0.0,0.0002935564362248642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
полагают,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обрывающее,0.0,0.0,0.0,0.0,0.0001467782181124321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
